108812,2012-04-25 22:30:48,34.068941,-118.44257,College Library
9863,2012-04-25 23:58:15,34.06872,-118.443266,College Engineering Building
9863,2012-04-25 23:59:20,34.069001,-118.443551,General College & University
97666,2012-04-26 05:10:09,34.074324,-118.440095,College Academic Building
1017,2012-04-26 14:06:21,34.069152,-118.444757,Bus Station
1017,2012-04-27 13:39:54,34.069152,-118.444757,Bus Station
64289,2012-04-27 18:59:10,34.068348,-118.442251,Coffee Shop
90916,2012-04-27 21:40:54,34.070601,-118.444681,College Bookstore
54052,2012-04-28 16:43:56,34.073868,-118.443652,Trade School
54052,2012-04-28 20:11:42,34.0704,-118.444312,Mexican Restaurant
54052,2012-04-28 22:50:53,34.073868,-118.443652,Trade School
9863,2012-05-01 17:57:59,34.06872,-118.443266,College Engineering Building
9863,2012-05-01 17:58:31,34.06952,-118.442971,College Math Building
9863,2012-05-01 21:36:17,34.071459,-118.441833,College Lab
204061,2012-05-01 22:28:50,34.071289,-118.444762,Medical Center
9863,2012-05-02 00:46:20,34.069001,-118.443551,General College & University
97666,2012-05-02 01:18:33,34.06952,-118.442971,College Math Building
1017,2012-05-03 14:05:15,34.069152,-118.444757,Bus Station
9863,2012-05-03 15:43:55,34.069001,-118.443551,General College & University
9863,2012-05-03 15:44:13,34.068526,-118.443523,Parking
9863,2012-05-03 15:47:11,34.06952,-118.442971,College Math Building
9863,2012-05-03 15:51:31,34.070578,-118.4434,Coffee Shop
64289,2012-05-03 18:35:54,34.068348,-118.442251,Coffee Shop
54052,2012-05-03 20:57:20,34.073868,-118.443652,Trade School
9863,2012-05-03 23:10:22,34.06952,-118.442971,College Math Building
9863,2012-05-03 23:13:05,34.06872,-118.443266,College Engineering Building
9863,2012-05-03 23:13:26,34.068526,-118.443523,Parking
9863,2012-05-03 23:13:44,34.069001,-118.443551,General College & University
1017,2012-05-04 15:29:10,34.069152,-118.444757,Bus Station
64289,2012-05-04 17:08:17,34.068348,-118.442251,Coffee Shop
54052,2012-05-05 20:10:13,34.070523,-118.444304,Student Center
204237,2012-05-06 23:28:15,34.072817,-118.442059,Concert Hall
1017,2012-05-07 16:19:52,34.069152,-118.444757,Bus Station
9863,2012-05-07 19:01:42,34.068526,-118.443523,Parking
9863,2012-05-07 19:03:45,34.06872,-118.443266,College Engineering Building
9863,2012-05-07 19:05:57,34.06952,-118.442971,College Math Building
9863,2012-05-07 19:56:56,34.070523,-118.444304,Student Center
9863,2012-05-08 18:39:57,34.068526,-118.443523,Parking
9863,2012-05-08 18:40:21,34.069001,-118.443551,General College & University
9863,2012-05-08 18:41:00,34.06872,-118.443266,College Engineering Building
9863,2012-05-08 18:41:32,34.06952,-118.442971,College Math Building
9863,2012-05-08 19:09:51,34.070523,-118.444304,Student Center
31634,2012-05-08 20:30:30,34.070601,-118.444681,College Bookstore
204061,2012-05-08 22:39:58,34.071289,-118.444762,Medical Center
9863,2012-05-09 01:38:51,34.06952,-118.442971,College Math Building
9863,2012-05-09 01:39:13,34.06872,-118.443266,College Engineering Building
9863,2012-05-09 01:39:46,34.069001,-118.443551,General College & University
9863,2012-05-09 01:40:34,34.068526,-118.443523,Parking
245232,2012-05-09 03:01:38,34.072817,-118.442059,Concert Hall
132194,2012-05-09 03:12:30,34.072817,-118.442059,Concert Hall
97666,2012-05-09 03:27:40,34.06952,-118.442971,College Math Building
9863,2012-05-09 16:21:10,34.068526,-118.443523,Parking
9863,2012-05-09 16:21:27,34.069001,-118.443551,General College & University
9863,2012-05-09 16:21:48,34.06872,-118.443266,College Engineering Building
9863,2012-05-09 16:22:06,34.06952,-118.442971,College Math Building
1017,2012-05-09 18:01:16,34.069152,-118.444757,Bus Station
9863,2012-05-09 22:19:25,34.06952,-118.442971,College Math Building
9863,2012-05-09 22:20:39,34.069001,-118.443551,General College & University
9863,2012-05-09 22:20:56,34.068526,-118.443523,Parking
70206,2012-05-09 23:36:44,34.068507,-118.441393,College Science Building
64289,2012-05-10 17:41:19,34.068348,-118.442251,Coffee Shop
9863,2012-05-10 18:06:43,34.068526,-118.443523,Parking
9863,2012-05-10 18:07:48,34.06872,-118.443266,College Engineering Building
9863,2012-05-10 18:08:36,34.06952,-118.442971,College Math Building
9863,2012-05-10 21:00:29,34.071459,-118.441833,College Lab
9863,2012-05-10 22:47:02,34.06952,-118.442971,College Math Building
9863,2012-05-10 22:47:18,34.06872,-118.443266,College Engineering Building
9863,2012-05-10 22:47:35,34.069001,-118.443551,General College & University
9863,2012-05-10 22:48:03,34.068526,-118.443523,Parking
252923,2012-05-11 02:39:52,34.072817,-118.442059,Concert Hall
206856,2012-05-11 22:50:35,34.074986,-118.442134,College Academic Building
54052,2012-05-13 00:04:21,34.073868,-118.443652,Trade School
9863,2012-05-14 17:49:06,34.068526,-118.443523,Parking
9863,2012-05-14 17:49:45,34.069001,-118.443551,General College & University
9863,2012-05-14 17:50:15,34.06872,-118.443266,College Engineering Building
9863,2012-05-14 19:16:37,34.070523,-118.444304,Student Center
40022,2012-05-15 00:58:34,34.072817,-118.442059,Concert Hall
9863,2012-05-15 02:07:49,34.06952,-118.442971,College Math Building
9863,2012-05-15 02:09:50,34.069001,-118.443551,General College & University
9863,2012-05-15 02:10:09,34.068526,-118.443523,Parking
1017,2012-05-15 15:48:38,34.069152,-118.444757,Bus Station
41307,2012-05-15 16:53:38,34.073342,-118.440117,College Academic Building
9863,2012-05-15 19:07:42,34.069001,-118.443551,General College & University
9863,2012-05-15 19:10:01,34.068526,-118.443523,Parking
9863,2012-05-15 19:11:05,34.06872,-118.443266,College Engineering Building
9863,2012-05-15 19:12:12,34.06952,-118.442971,College Math Building
9863,2012-05-15 19:37:48,34.070523,-118.444304,Student Center
9863,2012-05-15 22:08:15,34.06952,-118.442971,College Math Building
9863,2012-05-15 22:09:03,34.069001,-118.443551,General College & University
107380,2012-05-16 00:46:44,34.074737,-118.44149,College Library
97666,2012-05-16 01:27:40,34.067574,-118.442686,College Academic Building
97666,2012-05-16 01:27:59,34.06952,-118.442971,College Math Building
1017,2012-05-16 13:34:37,34.069152,-118.444757,Bus Station
9863,2012-05-16 17:27:38,34.068526,-118.443523,Parking
9863,2012-05-16 17:28:01,34.069001,-118.443551,General College & University
9863,2012-05-16 17:28:40,34.06872,-118.443266,College Engineering Building
9863,2012-05-16 17:29:08,34.06952,-118.442971,College Math Building
9863,2012-05-16 19:07:22,34.069411,-118.443085,College Academic Building
64289,2012-05-16 20:02:41,34.068348,-118.442251,Coffee Shop
9863,2012-05-16 23:14:58,34.06952,-118.442971,College Math Building
9863,2012-05-17 01:11:46,34.06872,-118.443266,College Engineering Building
9863,2012-05-17 01:12:09,34.068526,-118.443523,Parking
9863,2012-05-17 01:12:57,34.069001,-118.443551,General College & University
97666,2012-05-17 01:22:10,34.074324,-118.440095,College Academic Building
41593,2012-05-17 03:51:59,34.072817,-118.442059,Concert Hall
64289,2012-05-17 15:54:38,34.067502,-118.44042,College Science Building
9863,2012-05-17 17:36:10,34.068526,-118.443523,Parking
9863,2012-05-17 17:36:41,34.069001,-118.443551,General College & University
9863,2012-05-17 17:37:04,34.06872,-118.443266,College Engineering Building
9863,2012-05-17 19:47:49,34.070523,-118.444304,Student Center
1017,2012-05-17 21:15:58,34.069152,-118.444757,Bus Station
9863,2012-05-17 21:49:59,34.06952,-118.442971,College Math Building
9863,2012-05-17 23:15:45,34.069001,-118.443551,General College & University
9863,2012-05-17 23:18:36,34.068526,-118.443523,Parking
204061,2012-05-18 21:06:37,34.071289,-118.444762,Medical Center
224984,2012-05-19 19:42:58,34.070601,-118.444681,College Bookstore
9863,2012-05-21 18:01:39,34.068526,-118.443523,Parking
9863,2012-05-21 18:01:58,34.069001,-118.443551,General College & University
9863,2012-05-21 18:02:31,34.06872,-118.443266,College Engineering Building
9863,2012-05-21 18:02:59,34.06952,-118.442971,College Math Building
9863,2012-05-21 23:16:47,34.071459,-118.441833,College Lab
97666,2012-05-21 23:57:35,34.067574,-118.442686,College Academic Building
9863,2012-05-22 01:44:38,34.06872,-118.443266,College Engineering Building
263985,2012-05-22 03:22:33,34.073613,-118.443319,College Academic Building
137041,2012-05-22 03:22:51,34.073868,-118.443652,Trade School
9863,2012-05-23 17:08:08,34.06952,-118.442971,College Math Building
9863,2012-05-24 02:26:40,34.069001,-118.443551,General College & University
204061,2012-05-25 18:49:38,34.071289,-118.444762,Medical Center
64289,2012-05-25 19:10:37,34.068348,-118.442251,Coffee Shop
70206,2012-05-25 20:14:31,34.071029,-118.444754,College Quad
87839,2012-05-27 22:25:20,34.072897,-118.44311,Art Museum
70206,2012-05-28 19:28:15,34.068507,-118.441393,College Science Building
140066,2012-05-29 01:23:26,34.074345,-118.442107,Caf
9863,2012-05-29 15:50:37,34.06952,-118.442971,College Math Building
9863,2012-05-30 00:10:56,34.070942,-118.444263,General College & University
9863,2012-05-30 00:45:50,34.068526,-118.443523,Parking
232250,2012-05-30 02:34:47,34.068623,-118.439848,Parking
1017,2012-05-31 14:14:28,34.069152,-118.444757,Bus Station
1017,2012-06-01 13:41:59,34.069152,-118.444757,Bus Station
64289,2012-06-01 17:59:21,34.068348,-118.442251,Coffee Shop
54052,2012-06-02 23:35:12,34.073868,-118.443652,Trade School
1017,2012-06-04 13:55:10,34.069152,-118.444757,Bus Station
87782,2012-06-05 00:44:42,34.068738,-118.444891,College Bookstore
9863,2012-06-05 02:29:52,34.068526,-118.443523,Parking
97666,2012-06-05 02:35:48,34.067574,-118.442686,College Academic Building
9863,2012-06-06 16:29:27,34.06952,-118.442971,College Math Building
64289,2012-06-06 18:16:16,34.068348,-118.442251,Coffee Shop
137635,2012-06-06 22:19:35,34.070523,-118.444304,Student Center
137635,2012-06-06 22:57:26,34.070307,-118.444022,Juice Bar
232250,2012-06-07 04:31:19,34.068623,-118.439848,Parking
95942,2012-06-08 19:11:28,34.073826,-118.443641,Plaza
204061,2012-06-08 20:13:54,34.071289,-118.444762,Medical Center
54052,2012-06-09 20:52:53,34.073868,-118.443652,Trade School
54052,2012-06-10 00:34:59,34.074355,-118.443424,College Library
9863,2012-06-11 17:49:52,34.06952,-118.442971,College Math Building
64289,2012-06-11 19:06:58,34.068348,-118.442251,Coffee Shop
9863,2012-06-11 23:08:03,34.069001,-118.443551,General College & University
9863,2012-06-12 16:00:43,34.06952,-118.442971,College Math Building
9863,2012-06-12 19:23:38,34.070523,-118.444304,Student Center
9863,2012-06-13 01:12:48,34.068526,-118.443523,Parking
9863,2012-06-13 18:34:15,34.06952,-118.442971,College Math Building
9863,2012-06-14 01:18:34,34.06872,-118.443266,College Engineering Building
232250,2012-06-14 01:39:37,34.072835,-118.441152,College Academic Building
162234,2012-06-14 04:16:19,34.074737,-118.44149,College Library
31547,2012-06-16 20:30:03,34.072193,-118.443138,College Quad
10191,2012-06-16 22:59:08,34.072188,-118.444097,College Quad
10191,2012-06-16 23:28:03,34.070578,-118.4434,Coffee Shop
137635,2012-06-17 18:27:04,34.070523,-118.444304,Student Center
85171,2012-06-18 20:14:34,34.071029,-118.444754,College Quad
9863,2012-06-20 20:11:48,34.070523,-118.444304,Student Center
9863,2012-06-21 00:47:58,34.068526,-118.443523,Parking
162234,2012-06-21 01:52:13,34.06952,-118.442971,College Math Building
9863,2012-06-26 15:25:46,34.06952,-118.442971,College Math Building
64289,2012-06-26 19:46:06,34.068348,-118.442251,Coffee Shop
95942,2012-06-26 19:53:31,34.07372,-118.44127,College Academic Building
9863,2012-06-27 01:38:01,34.068526,-118.443523,Parking
9863,2012-06-27 17:06:06,34.06952,-118.442971,College Math Building
225957,2012-06-27 17:29:56,34.072835,-118.441152,College Academic Building
136286,2012-07-02 15:37:00,34.075697,-118.441034,College Arts Building
136286,2012-07-02 16:51:33,34.07577,-118.440998,College Classroom
9863,2012-07-02 17:04:31,34.06952,-118.442971,College Math Building
9863,2012-07-02 19:47:22,34.070523,-118.444304,Student Center
9863,2012-07-02 21:37:47,34.071459,-118.441833,College Lab
9863,2012-07-02 21:41:00,34.06952,-118.442971,College Math Building
1017,2012-07-03 14:50:06,34.069152,-118.444757,Bus Station
197222,2012-07-03 17:51:01,34.06872,-118.443266,College Engineering Building
197222,2012-07-05 16:52:27,34.06872,-118.443266,College Engineering Building
197222,2012-07-05 17:49:19,34.068398,-118.442941,College Lab
179316,2012-07-05 21:18:56,34.071431,-118.441157,College Arts Building
232250,2012-07-06 02:28:27,34.072835,-118.441152,College Academic Building
197222,2012-07-06 17:56:53,34.068398,-118.442941,College Lab
48947,2012-07-06 21:11:14,34.075407,-118.440203,School
1017,2012-07-07 13:52:05,34.069152,-118.444757,Bus Station
242482,2012-07-08 20:45:59,34.070523,-118.444304,Student Center
197222,2012-07-09 15:44:28,34.068398,-118.442941,College Lab
64289,2012-07-09 15:48:59,34.067502,-118.44042,College Science Building
225957,2012-07-09 17:29:55,34.072835,-118.441152,College Academic Building
9863,2012-07-09 18:48:32,34.06952,-118.442971,College Math Building
9863,2012-07-11 01:28:38,34.069001,-118.443551,General College & University
197222,2012-07-11 15:56:47,34.068398,-118.442941,College Lab
64289,2012-07-11 19:53:52,34.068348,-118.442251,Coffee Shop
197222,2012-07-12 18:55:21,34.068398,-118.442941,College Lab
197222,2012-07-12 23:48:58,34.069152,-118.444757,Bus Station
232250,2012-07-13 02:45:23,34.072835,-118.441152,College Academic Building
232250,2012-07-13 04:13:59,34.068623,-118.439848,Parking
64289,2012-07-13 18:14:05,34.068348,-118.442251,Coffee Shop
225957,2012-07-16 17:24:58,34.072835,-118.441152,College Academic Building
1017,2012-07-17 21:21:45,34.069152,-118.444757,Bus Station
28375,2012-07-21 00:52:22,34.070523,-118.444304,Student Center
28375,2012-07-21 00:52:30,34.069985,-118.444316,Fast Food Restaurant
1017,2012-07-28 13:50:10,34.069152,-118.444757,Bus Station
1017,2012-07-28 16:41:43,34.069152,-118.444757,Bus Station
225957,2012-07-30 17:30:19,34.072835,-118.441152,College Academic Building
248845,2012-08-09 17:47:38,34.070885,-118.440122,College Academic Building
108812,2012-08-09 20:56:50,34.0704,-118.444312,Mexican Restaurant
108812,2012-08-09 21:01:35,34.070094,-118.444333,Arcade
9863,2012-08-09 23:15:22,34.069001,-118.443551,General College & University
197222,2012-08-10 16:34:04,34.068398,-118.442941,College Lab
64289,2012-08-10 18:49:27,34.068348,-118.442251,Coffee Shop
232250,2012-08-10 18:55:09,34.068623,-118.439848,Parking
232250,2012-08-10 18:57:57,34.072817,-118.442059,Concert Hall
1017,2012-08-11 13:55:02,34.069152,-118.444757,Bus Station
9863,2012-08-13 18:06:02,34.06952,-118.442971,College Math Building
9863,2012-08-14 02:36:48,34.068526,-118.443523,Parking
1017,2012-08-14 14:50:36,34.069152,-118.444757,Bus Station
64289,2012-08-14 18:52:16,34.073868,-118.443652,Trade School
9863,2012-08-16 23:11:17,34.068526,-118.443523,Parking
64289,2012-08-17 17:31:38,34.068348,-118.442251,Coffee Shop
204061,2012-08-17 21:15:57,34.071289,-118.444762,Medical Center
219889,2012-08-17 23:33:23,34.070523,-118.444304,Student Center
54052,2012-08-18 02:13:45,34.073868,-118.443652,Trade School
1017,2012-08-18 13:51:49,34.069152,-118.444757,Bus Station
128369,2012-08-19 00:58:16,34.07438,-118.440677,College Academic Building
232250,2012-09-09 19:59:51,34.068623,-118.439848,Parking
248845,2012-09-14 17:51:10,34.070885,-118.440122,College Academic Building
204061,2012-09-14 20:08:15,34.071289,-118.444762,Medical Center
263209,2012-09-14 21:20:03,34.071431,-118.441157,College Arts Building
54052,2012-09-14 22:15:35,34.073868,-118.443652,Trade School
250266,2012-09-15 00:11:00,34.071029,-118.444754,College Quad
40641,2012-10-03 15:47:15,34.071697,-118.440175,College Academic Building
40641,2012-10-03 17:32:47,34.070387,-118.442633,College Academic Building
108812,2012-10-03 17:53:55,34.0704,-118.444312,Mexican Restaurant
108812,2012-10-03 18:11:06,34.070094,-118.444333,Arcade
1017,2012-10-08 13:16:12,34.069152,-118.444757,Bus Station
40641,2012-10-08 16:54:19,34.071697,-118.440175,College Academic Building
40641,2012-10-08 16:56:49,34.071697,-118.440175,College Academic Building
102812,2012-10-08 20:13:34,34.074737,-118.44149,College Library
40641,2012-10-11 21:13:20,34.068507,-118.441393,College Science Building
9863,2012-10-11 21:46:30,34.068526,-118.443523,Parking
1017,2012-10-12 04:24:08,34.069152,-118.444757,Bus Station
244470,2012-10-12 04:49:15,34.072835,-118.441152,College Academic Building
1017,2012-10-12 18:21:05,34.069152,-118.444757,Bus Station
64289,2012-10-12 18:24:07,34.068348,-118.442251,Coffee Shop
85171,2012-10-12 23:03:31,34.071431,-118.444065,Student Center
85171,2012-10-13 00:05:14,34.071029,-118.444754,College Quad
77098,2012-10-13 02:36:41,34.072817,-118.442059,Concert Hall
197222,2012-10-13 06:45:36,34.068398,-118.442941,College Lab
1017,2012-10-16 11:46:34,34.069152,-118.444757,Bus Station
1017,2012-10-18 15:42:52,34.069152,-118.444757,Bus Station
40641,2012-10-18 18:31:06,34.071431,-118.444065,Student Center
40641,2012-10-18 18:40:58,34.068297,-118.442302,Asian Restaurant
9863,2012-10-18 21:21:47,34.068526,-118.443523,Parking
40641,2012-10-19 15:55:47,34.071697,-118.440175,College Academic Building
40641,2012-10-19 17:45:22,34.070387,-118.442633,College Academic Building
1017,2012-10-22 13:14:52,34.069152,-118.444757,Bus Station
40641,2012-10-22 16:02:48,34.071697,-118.440175,College Academic Building
104671,2012-10-23 03:07:29,34.070523,-118.444304,Student Center
54052,2012-10-23 23:14:45,34.073919,-118.443791,College & University
9863,2012-10-24 01:32:43,34.068526,-118.443523,Parking
1017,2012-10-24 13:59:44,34.069152,-118.444757,Bus Station
40641,2012-10-24 17:04:10,34.070062,-118.444204,College Auditorium
40641,2012-10-24 17:47:03,34.070387,-118.442633,College Academic Building
40641,2012-10-24 19:04:26,34.068297,-118.442302,Asian Restaurant
40641,2012-10-25 22:09:41,34.068297,-118.442302,Asian Restaurant
204061,2012-10-26 16:20:06,34.071289,-118.444762,Medical Center
111298,2012-10-26 18:41:38,34.06872,-118.443266,College Engineering Building
1017,2012-10-26 20:27:36,34.069152,-118.444757,Bus Station
250266,2012-10-27 00:28:50,34.071157,-118.444818,College Gym
186368,2012-10-27 03:10:56,34.072817,-118.442059,Concert Hall
40641,2012-10-28 22:04:56,34.074737,-118.44149,College Library
90916,2012-10-28 23:42:26,34.070523,-118.444304,Student Center
11562,2012-10-29 13:18:47,34.07096,-118.444992,Sculpture Garden
11562,2012-10-29 13:36:23,34.070075,-118.440772,Other Great Outdoors
9863,2012-10-30 15:54:22,34.068526,-118.443523,Parking
40641,2012-10-31 00:37:55,34.070601,-118.444681,College Bookstore
40641,2012-10-31 00:38:13,34.070062,-118.444204,College Auditorium
40641,2012-10-31 00:54:30,34.072835,-118.441152,College Academic Building
9863,2012-10-31 02:16:42,34.068526,-118.443523,Parking
102812,2012-10-31 18:22:30,34.074737,-118.44149,College Library
1017,2012-10-31 20:19:35,34.069152,-118.444757,Bus Station
181994,2012-11-01 01:13:39,34.069833,-118.44411,College Classroom
1017,2012-11-01 15:40:03,34.069152,-118.444757,Bus Station
40641,2012-11-01 23:52:25,34.070601,-118.444681,College Bookstore
40641,2012-11-02 00:51:05,34.068297,-118.442302,Asian Restaurant
239326,2012-11-02 00:56:32,34.070523,-118.444304,Student Center
104671,2012-11-02 02:56:46,34.071358,-118.440471,Opera House
102812,2012-11-05 16:38:24,34.070387,-118.442633,College Academic Building
40641,2012-11-05 19:52:10,34.071697,-118.440175,College Academic Building
40641,2012-11-05 19:52:30,34.070306,-118.442907,College Classroom
40641,2012-11-05 19:55:10,34.068297,-118.442302,Asian Restaurant
9863,2012-11-07 01:17:27,34.068526,-118.443523,Parking
